0
"(0.04434443497549111, 'look')","(0.023313296856918405, 'world')","(0.023208770124185735, 'video')","(0.022465483259680143, 'right')","(0.018371859884738932, 'face')","(0.01749208941306572, 'update')","(0.016575999106003308, 'post')","(0.016014998760636518, 'never')","(0.015720689241426486, 'tomorrow')","(0.01415685748253116, 'new')"
8
"(0.047745551783800716, 'look')","(0.022285883235871624, 'video')","(0.022202224254107464, 'world')","(0.021776004444556313, 'right')","(0.02168220526392513, 'face')","(0.018210875294842093, 'tomorrow')","(0.01524260611619985, 'post')","(0.014850597111772905, 'update')","(0.014406057575724758, 'never')","(0.01428127587875181, 'new')"
9
"(0.05331745079248321, 'look')","(0.02174994162528193, 'video')","(0.021350253993553944, 'right')","(0.021066867217478632, 'world')","(0.020727100566908702, 'face')","(0.016780667039519144, 'tomorrow')","(0.014955071479150947, 'post')","(0.014658131983425129, 'new')","(0.013932939706101276, 'update')","(0.013675294175036679, 'never')"
1
0
"(0.029914213597841417, 'way')","(0.028263715422262997, 'time')","(0.023157533542639247, 'feel')","(0.021343553706121447, 'keep')","(0.01840330387708714, 'family')","(0.015105309271169742, 'year')","(0.013003116555794357, 'great')","(0.011984492858159322, 'day')","(0.011824941420317493, 'end')","(0.011433974218051398, 'miss')"
1
"(0.030529818318159842, 'way')","(0.028092074841593963, 'time')","(0.0235287013496767, 'feel')","(0.022087162351028745, 'keep')","(0.017386868229053654, 'family')","(0.014943641705552683, 'year')","(0.012614919486405122, 'great')","(0.012172116103531161, 'day')","(0.012139392926836964, 'end')","(0.01106179737954033, 'quaranotine')"
2
"(0.02713162688571333, 'time')","(0.02633980323299748, 'way')","(0.023588219496127487, 'feel')","(0.022333978299622873, 'keep')","(0.016502028108408784, 'family')","(0.015400251212540437, 'year')","(0.01258359953743195, 'end')","(0.012323059569241398, 'great')","(0.011671606627363431, 'quaranotine')","(0.011634901515707046, 'day')"
3
"(0.02558600215499482, 'time')","(0.022993930563072505, 'way')","(0.022703028486316203, 'feel')","(0.020359368961294047, 'keep')","(0.017265986833698375, 'family')","(0.016273633358112872, 'year')","(0.012687367440112925, 'end')","(0.01205126383347683, 'really')","(0.011989366866473929, 'great')","(0.011906252651196245, 'quaranotine')"
4
"(0.0242069071483592, 'time')","(0.02243461236882713, 'way')","(0.021916919320967294, 'feel')","(0.01962059394506114, 'family')","(0.018719378031024032, 'keep')","(0.017163838752761507, 'year')","(0.012573444649305758, 'end')","(0.011277517237501302, 'idea')","(0.011132538015887834, 'spend')","(0.010981449189767739, 'really')"
5
"(0.02317729571710921, 'time')","(0.02259176300982279, 'way')","(0.021619908640650956, 'feel')","(0.021410487900895704, 'family')","(0.01776132559435329, 'keep')","(0.017554280790158232, 'year')","(0.0129121339710145, 'idea')","(0.01276095513943342, 'end')","(0.012213046625252319, 'spend')","(0.011555170560830367, 'miss')"
6
"(0.02282758365610993, 'time')","(0.022811857040089256, 'way')","(0.02240501673326475, 'feel')","(0.020937525270537726, 'family')","(0.01748878298373739, 'keep')","(0.017143629284065057, 'year')","(0.01644872341475414, 'idea')","(0.013891390299768326, 'end')","(0.013605437952687574, 'spend')","(0.011443403352537742, 'day')"
7
"(0.02369078317008943, 'way')","(0.0234087544444208, 'feel')","(0.023024154579549212, 'idea')","(0.022917572012318924, 'time')","(0.01978486557893529, 'family')","(0.017511075642141823, 'keep')","(0.01622687929234659, 'year')","(0.015267890989414779, 'spend')","(0.01457804748546818, 'end')","(0.01238441258032319, 'day')"
8
"(0.03609086041347128, 'idea')","(0.026016778928388114, 'way')","(0.024305616863684345, 'feel')","(0.02320009393401235, 'time')","(0.018102172380864884, 'family')","(0.017553098366572203, 'keep')","(0.016998071643656555, 'spend')","(0.015056981945895748, 'end')","(0.014946063116133949, 'year')","(0.012950733700096063, 'day')"
9
"(0.05801703651735538, 'idea')","(0.0277669429908367, 'way')","(0.024293980400330692, 'feel')","(0.02304927735995169, 'time')","(0.017907442392456386, 'spend')","(0.017180975777024373, 'keep')","(0.017142679371803252, 'family')","(0.015141164091925, 'end')","(0.01410158697776122, 'year')","(0.01325687029515291, 'day')"
2
0
"(0.05985165271436717, 'time')","(0.05551713532380884, 'check')","(0.04618969963883746, 'good')","(0.029722667570217357, 'youtube')","(0.02063182668490756, 'morning')","(0.02004727927110235, 'give')","(0.012446954735328773, 'quaranotine')","(0.012179166083949085, 'light')","(0.011697940335342686, 'call')","(0.009977458832930762, 'best')"
1
"(0.061514330825415166, 'time')","(0.0521754540441797, 'check')","(0.04900878156649245, 'good')","(0.021049733722722532, 'give')","(0.020771185942360357, 'morning')","(0.020087427317065455, 'youtube')","(0.012863403043056316, 'quaranotine')","(0.012153937853937594, 'call')","(0.011349525157530961, 'light')","(0.01065904019532508, 'best')"
2
"(0.06676669992465431, 'time')","(0.05170174506019127, 'good')","(0.047735148616529936, 'check')","(0.02356880868440349, 'give')","(0.018387826428784507, 'morning')","(0.0130640239791856, 'quaranotine')","(0.012937141937506232, 'youtube')","(0.011616131889203726, 'call')","(0.010230706303365084, 'light')","(0.010081229119912632, 'best')"
3
"(0.06981556678944721, 'time')","(0.05386508515018164, 'good')","(0.04346999503420576, 'check')","(0.025288923136956656, 'give')","(0.018058659200206353, 'morning')","(0.012617535063488491, 'quaranotine')","(0.010811105010225478, 'call')","(0.010048836385165846, 'away')","(0.00926556836381136, 'youtube')","(0.00924618606007468, 'best')"
4
"(0.07334905795874175, 'time')","(0.05221939849791485, 'good')","(0.04103409218665456, 'check')","(0.022668189533023925, 'give')","(0.017001944430315087, 'morning')","(0.012695272156004571, 'quaranotine')","(0.010559472992374367, 'away')","(0.010297480658764438, 'call')","(0.00852691145841526, 'eahquakes_deserve')","(0.0083517811380744, 'hard')"
5
"(0.07676192191576565, 'time')","(0.053079428466077105, 'good')","(0.039360594069800116, 'check')","(0.02078126916073102, 'give')","(0.017284283820773797, 'morning')","(0.013342653140891851, 'quaranotine')","(0.009980244694077408, 'call')","(0.009944910844332867, 'away')","(0.009139330150615384, 'eahquakes_deserve')","(0.008203928268709816, 'well')"
6
"(0.07988703418687, 'time')","(0.056056953488043404, 'good')","(0.0384819301519124, 'check')","(0.019421899479950135, 'give')","(0.017986996147882708, 'morning')","(0.01408777871515985, 'quaranotine')","(0.009961317339811617, 'call')","(0.00978341798887637, 'away')","(0.00832679964228592, 'hard')","(0.008029415722899056, 'eahquakes_deserve')"
7
"(0.08290155608019406, 'time')","(0.0596970520473114, 'good')","(0.038135990952523534, 'check')","(0.01867339913954212, 'morning')","(0.018002530728474686, 'give')","(0.014852169636799053, 'quaranotine')","(0.010042673558189098, 'call')","(0.009830110980133588, 'away')","(0.008591352262995317, 'hard')","(0.007679057178864035, 'try')"
8
"(0.08551196709032036, 'time')","(0.06227486770301789, 'good')","(0.03810656011663343, 'check')","(0.01929263208723018, 'morning')","(0.017167371976045773, 'give')","(0.015853162717459478, 'quaranotine')","(0.010175370679318896, 'call')","(0.009802607147977762, 'away')","(0.00890874490384971, 'hard')","(0.007710752775381953, 'fight')"
9
"(0.08751333828658726, 'time')","(0.060275431164388785, 'good')","(0.03828714333214443, 'check')","(0.01967017178043469, 'morning')","(0.017476338724761547, 'give')","(0.016794410447890824, 'quaranotine')","(0.010143847132868465, 'call')","(0.009579281854808181, 'away')","(0.009394236981726459, 'hard')","(0.007897218516504817, 'smile')"
3
0
"(0.13731569917376585, 'watch')","(0.06357705643074196, 'must')","(0.05048694903406136, 'get')","(0.03732500620488788, 'love')","(0.03005143190643326, 'think')","(0.015572087581621933, 'hot')","(0.01386378983179936, 'night')","(0.01280179311747789, 'go')","(0.011608670422097189, 'orang_tengok')","(0.01078136889489034, 'thing')"
1
"(0.12430884963608, 'watch')","(0.05766910903720627, 'must')","(0.05318652755134134, 'get')","(0.037838602349447706, 'love')","(0.031180039768673076, 'think')","(0.014650506319538058, 'orang_tengok')","(0.014605664912204025, 'night')","(0.013363201254442703, 'hot')","(0.012819943650942406, 'go')","(0.012535281084359499, 'thing')"
2
"(0.08732606599264943, 'watch')","(0.06171572210879881, 'get')","(0.040762237281657905, 'love')","(0.03261770416306147, 'must')","(0.029427935852150432, 'think')","(0.020208769077083126, 'orang_tengok')","(0.01808666338579306, 'thing')","(0.016877921647798753, 'night')","(0.013991170501510117, 'people')","(0.01375688018693512, 'go')"
3
"(0.0678432708111653, 'get')","(0.06518389166064574, 'watch')","(0.04182251930087673, 'love')","(0.027431257194117726, 'thing')","(0.025526344156669913, 'think')","(0.019405052428637885, 'night')","(0.019367260499799515, 'people')","(0.0186634366932729, 'must')","(0.01712762612115126, 'seem')","(0.01393996862947104, 'go')"
4
"(0.0778267105744619, 'get')","(0.0578761676748224, 'watch')","(0.044989528136533445, 'love')","(0.02338398710275432, 'thing')","(0.023188223163024574, 'think')","(0.021610756852456694, 'night')","(0.01591928046992366, 'people')","(0.013793165700298846, 'go')","(0.013496336242589167, 'seem')","(0.01328822974255382, 'last')"
5
"(0.08326215888776668, 'get')","(0.05446388496782538, 'watch')","(0.04593225938426028, 'love')","(0.022525264498422275, 'night')","(0.021451354095588213, 'think')","(0.019095942245202176, 'thing')","(0.014952193729479256, 'video')","(0.013891920294302513, 'last')","(0.013507409778346134, 'go')","(0.012677381640547937, 'people')"
6
"(0.08084438522753006, 'get')","(0.05154489929039072, 'watch')","(0.04468413725335298, 'love')","(0.02289749319446735, 'night')","(0.020759773312267728, 'think')","(0.01646376598574705, 'thing')","(0.016157394585834563, 'video')","(0.01504649660411957, 'last')","(0.013652377018123434, 'go')","(0.011593548405677636, 'people')"
7
"(0.07659529269897734, 'get')","(0.04856503053366447, 'watch')","(0.0430680046878106, 'love')","(0.02287626983892567, 'night')","(0.020458640944442073, 'think')","(0.017215189228996827, 'video')","(0.01615412253562607, 'last')","(0.01421691943340657, 'thing')","(0.013810091620380351, 'go')","(0.011166735034082772, 'must')"
8
"(0.07313174364807697, 'get')","(0.0458562682423291, 'watch')","(0.041550134243014944, 'love')","(0.022486524130409392, 'night')","(0.020494431294735625, 'think')","(0.018295409089609, 'video')","(0.016820566049704236, 'last')","(0.013572078125823187, 'go')","(0.01252052437097659, 'thing')","(0.011763046018768738, 'must')"
9
"(0.07101284941881272, 'get')","(0.044256257969850554, 'watch')","(0.04092457438453113, 'love')","(0.02214562365247284, 'night')","(0.020532424697487957, 'think')","(0.018714999300839846, 'video')","(0.017083980181821657, 'last')","(0.013147741668187891, 'go')","(0.012278057313412808, 'must')","(0.011831786861106718, 'movie')"
4
0
"(0.1009407869079152, 'people')","(0.023311091286470322, 'quaranotine')","(0.02219125856287542, 'cou')","(0.02046066012691484, 'sunday_ball')","(0.02046066012691484, 'friday_sunday')","(0.015171329987630145, 'pay')","(0.015040020604774797, 'back')","(0.014834300616318621, 'wait')","(0.014814051889680694, 'leave')","(0.01449307019365724, 'still')"
1
"(0.09153110678750506, 'people')","(0.02386243138758833, 'quaranotine')","(0.020049897624815606, 'cou')","(0.019129654101884507, 'friday_sunday')","(0.019129654101884507, 'sunday_ball')","(0.01604497046994719, 'back')","(0.015427453059406862, 'pay')","(0.014987211769911567, 'leave')","(0.014882990371801406, 'wait')","(0.01468985826426916, 'still')"
2
"(0.06587972318660637, 'people')","(0.02756533760809779, 'quaranotine')","(0.018801511781547743, 'back')","(0.016967974320998138, 'pay')","(0.01616652756703422, 'leave')","(0.015894435465435584, 'wait')","(0.015456229707051254, 'still')","(0.015149129365603744, 'find')","(0.01362603247607007, 'cou')","(0.013157915597410327, 'real')"
3
"(0.05201513146781126, 'people')","(0.031063598897568476, 'quaranotine')","(0.020337172111498047, 'back')","(0.01849724447163904, 'pay')","(0.017056168009300827, 'leave')","(0.0169490594443305, 'wait')","(0.015639773333100265, 'find')","(0.01494714997905911, 'still')","(0.014246139432653872, 'real')","(0.013446015917804175, 'tell')"
4
"(0.047601938501007905, 'people')","(0.032459941056808814, 'quaranotine')","(0.022315402830752326, 'back')","(0.01902686986294679, 'pay')","(0.017943778981022496, 'wait')","(0.017656455693152613, 'find')","(0.017111417975604958, 'leave')","(0.014631999916015104, 'still')","(0.014230568367678626, 'tell')","(0.012599221146984656, 'real')"
5
"(0.04850337723770047, 'people')","(0.032732949207449555, 'quaranotine')","(0.022852632582980557, 'back')","(0.02016037361335003, 'find')","(0.01924494435451681, 'pay')","(0.018413838544807944, 'wait')","(0.016882899821481643, 'leave')","(0.014642324576882929, 'tell')","(0.01453734263408566, 'still')","(0.012788301371525578, 'man')"
6
"(0.05042752254699128, 'people')","(0.03231968652690988, 'quaranotine')","(0.022443601585319686, 'back')","(0.020522481347786118, 'find')","(0.019106581879358393, 'pay')","(0.018436558680174745, 'wait')","(0.01735611550162929, 'leave')","(0.014889069112414702, 'still')","(0.014603426023120092, 'tell')","(0.012985360281745368, 'man')"
7
"(0.05247608224735566, 'people')","(0.03227759283519965, 'quaranotine')","(0.02167409505019275, 'back')","(0.020351293084288884, 'find')","(0.018448222390391754, 'wait')","(0.018166165911880562, 'leave')","(0.018070381112741535, 'pay')","(0.015205445830520713, 'still')","(0.014119182229798207, 'tell')","(0.013176015618001715, 'man')"
8
"(0.05501181175685664, 'people')","(0.032808204922886226, 'quaranotine')","(0.02182049336927677, 'back')","(0.019614322074658453, 'find')","(0.018764507742132584, 'leave')","(0.018444189305998542, 'wait')","(0.017190144708480938, 'pay')","(0.015170528299460704, 'still')","(0.01353623556149698, 'tell')","(0.01326142792346339, 'soon')"
9
"(0.05753840983380708, 'people')","(0.033466517293277674, 'quaranotine')","(0.022818586039001238, 'back')","(0.01915606437879686, 'leave')","(0.01912137956259652, 'find')","(0.01850799124178915, 'wait')","(0.016490595915843096, 'pay')","(0.014898980144077248, 'still')","(0.013881230045210703, 'soon')","(0.013088036659264238, 'tell')"
5
0
"(0.04767267023174669, 'make')","(0.02861874327613928, 'thank')","(0.028504493195597988, 'thing')","(0.020232508811089064, 'friend')","(0.016524224040576352, 'good')","(0.011238156584416868, 'guy')","(0.011113572652484978, 'share')","(0.01042707410428742, 'try')","(0.01001962460704794, 'food')","(0.008882078792378357, 'mask')"
1
"(0.047998449276150615, 'make')","(0.02904422603819521, 'thank')","(0.027011708960498863, 'thing')","(0.020467057913214962, 'friend')","(0.01684646858601657, 'good')","(0.011424728935930368, 'guy')","(0.011110987146828493, 'share')","(0.010480768481651824, 'try')","(0.009883362475145012, 'food')","(0.008821348055442739, 'mask')"
2
"(0.04941064396534532, 'make')","(0.02955930769399243, 'thank')","(0.021459314413220524, 'thing')","(0.021054780107590158, 'friend')","(0.016820253063047203, 'good')","(0.011612464050647598, 'guy')","(0.011305779377298588, 'share')","(0.01084869700750136, 'try')","(0.010128514053508212, 'food')","(0.009082374561049954, 'mask')"
3
"(0.051206622329493044, 'make')","(0.029522508105799847, 'thank')","(0.021283019126770084, 'friend')","(0.01834860322902685, 'thing')","(0.016875170355611577, 'good')","(0.011936901120440584, 'guy')","(0.011483393614265133, 'share')","(0.01090458356329309, 'try')","(0.010809822418655458, 'food')","(0.009546724466946158, 'mask')"
4
"(0.051341139593225275, 'make')","(0.028684801207463344, 'thank')","(0.021502674490998526, 'friend')","(0.016545843609888537, 'thing')","(0.015985563260939223, 'good')","(0.012082818820413175, 'guy')","(0.01143962649332847, 'share')","(0.010916018176761152, 'try')","(0.010910706700425708, 'food')","(0.010364274060602512, 'mask')"
5
"(0.05124550190728308, 'make')","(0.02768202661586352, 'thank')","(0.021620152412760482, 'friend')","(0.015793203827009033, 'good')","(0.01534578164121086, 'thing')","(0.012013208230318886, 'guy')","(0.011588225023925815, 'share')","(0.010862680529972177, 'try')","(0.01079209625521852, 'mask')","(0.010733863974597456, 'food')"
6
"(0.053251070060288404, 'make')","(0.027319647007063755, 'thank')","(0.021658836917989935, 'friend')","(0.01487323498102289, 'thing')","(0.014830590445962582, 'good')","(0.012469499678014499, 'share')","(0.011686727797893013, 'guy')","(0.010786110470114088, 'quaranotine')","(0.010386597895177528, 'try')","(0.010181269850158832, 'mask')"
7
"(0.05558282407370759, 'make')","(0.027491321633807873, 'thank')","(0.021529900278377163, 'friend')","(0.014666565422884092, 'thing')","(0.013728360395083208, 'good')","(0.013622414172464693, 'share')","(0.011292355599543287, 'guy')","(0.01092013412173488, 'quaranotine')","(0.010003961711541144, 'try')","(0.009722724189687245, 'food')"
8
"(0.053873225133001454, 'make')","(0.02856037310557964, 'thank')","(0.021821019324030664, 'friend')","(0.014937784540870963, 'thing')","(0.014634022716368846, 'share')","(0.013314235247195712, 'good')","(0.010920494563395678, 'guy')","(0.010831811068864269, 'quaranotine')","(0.0098803031403736, 'try')","(0.009473352595856495, 'food')"
9
"(0.05167571499945239, 'make')","(0.029992166121752237, 'thank')","(0.02179748749347715, 'friend')","(0.01547856080532791, 'share')","(0.015240596057881688, 'thing')","(0.013566077597605966, 'good')","(0.010697655770133926, 'guy')","(0.010668034646522918, 'quaranotine')","(0.010115868497541135, 'try')","(0.00940125407882843, 'food')"
6
0
"(0.04805063078298634, 'go')","(0.045827316683957314, 'new')","(0.030195779602320408, 'let')","(0.017261896094165508, 'amp')","(0.016879240891908367, 'take')","(0.0159438875354831, 'first')","(0.01480963249005518, 'today')","(0.014207318194523208, 'quaranotine')","(0.01287420234646746, 'music')","(0.012523127865348331, 'put')"
1
"(0.047196669739568736, 'new')","(0.04711930288727452, 'go')","(0.02932509323465668, 'let')","(0.018053243645477748, 'amp')","(0.016237318668053974, 'take')","(0.016006635830369032, 'first')","(0.015254826136694488, 'today')","(0.013417052653667596, 'quaranotine')","(0.013240137316921958, 'music')","(0.012965691531646279, 'put')"
2
"(0.04653460866555281, 'new')","(0.04148761851836648, 'go')","(0.03037626155524362, 'let')","(0.020491817905902123, 'amp')","(0.01723198629894489, 'first')","(0.016516999549866084, 'take')","(0.015973582137995587, 'today')","(0.013443328907535974, 'music')","(0.013211315984501678, 'put')","(0.013158003105637512, 'quaranotine')"
3
"(0.04303943669803157, 'new')","(0.03830076851027936, 'go')","(0.035664632241336265, 'let')","(0.023439984583468795, 'amp')","(0.02075862512457017, 'first')","(0.0164992670155384, 'take')","(0.015011206283519068, 'today')","(0.014239919061648242, 'people')","(0.013904020323475715, 'follow')","(0.013726322537843534, 'quaranotine')"
4
"(0.04484199727766252, 'let')","(0.03789828280638119, 'new')","(0.03784684399502818, 'go')","(0.028787520025896594, 'amp')","(0.028087443499621712, 'first')","(0.01865395807969644, 'people')","(0.016439097202442292, 'fun')","(0.01624863205945463, 'take')","(0.01512731486133437, 'quaranotine')","(0.014731002522436039, 'follow')"
5
"(0.04117655715224016, 'go')","(0.03865054992501981, 'let')","(0.03584612815659004, 'first')","(0.03492519278345462, 'new')","(0.03172132045150257, 'amp')","(0.021616824280036594, 'people')","(0.016885524103615313, 'quaranotine')","(0.016867373932543152, 'take')","(0.016380874474814195, 'place')","(0.0162468269453944, 'fun')"
6
"(0.04565493634044904, 'go')","(0.03522409054335889, 'new')","(0.03417618728574964, 'let')","(0.03283792235741878, 'first')","(0.026881568539582575, 'amp')","(0.02009900704761467, 'take')","(0.019058661837741818, 'people')","(0.01769488226053497, 'follow')","(0.016240664484624943, 'quaranotine')","(0.015425855340296127, 'fun')"
7
"(0.04910181008070352, 'go')","(0.03674382265756043, 'new')","(0.03042210254603714, 'let')","(0.027118818095978527, 'first')","(0.024777279530520762, 'take')","(0.022299176274763927, 'amp')","(0.018949112876280226, 'follow')","(0.016135194334019647, 'people')","(0.015437652280820904, 'quaranotine')","(0.014860159566551106, 'today')"
8
"(0.049723945800083234, 'go')","(0.038744890868636486, 'new')","(0.029898600134905823, 'take')","(0.027916288787714447, 'let')","(0.02255198940473919, 'first')","(0.020494446533048896, 'follow')","(0.019101555868879308, 'amp')","(0.01627085439913985, 'today')","(0.015522855031326738, 'live')","(0.014823380101540582, 'quaranotine')"
9
"(0.045538146101396976, 'go')","(0.04112679510432097, 'new')","(0.0305109772792887, 'take')","(0.027910233759865965, 'let')","(0.02250758039747043, 'follow')","(0.020645595965395634, 'first')","(0.01784613362848007, 'amp')","(0.01700623209313239, 'today')","(0.01487716987908295, 'quaranotine')","(0.014277286551899433, 'live')"
7
0
"(0.11867483474474638, 'home')","(0.11454848474965909, 'stay')","(0.041185173646994436, 'work')","(0.034475145242944726, 'safe')","(0.03168839575991707, 'play')","(0.021516823503543094, 'say')","(0.012749601286505449, 'game')","(0.0124638423230968, 'read')","(0.010695315591510128, 'hope')","(0.009968901436691076, 'book')"
1
"(0.11602813196249025, 'home')","(0.11185573392298527, 'stay')","(0.04382027000315417, 'work')","(0.03446883244202063, 'safe')","(0.03178277528999867, 'play')","(0.02196248153648041, 'say')","(0.012590391990183428, 'game')","(0.012354421969362765, 'read')","(0.010928954931774464, 'hope')","(0.00988213411289362, 'book')"
2
"(0.11141769481106464, 'home')","(0.10721452599412183, 'stay')","(0.0452174588975231, 'work')","(0.036840513086170514, 'safe')","(0.03311400879877845, 'play')","(0.021947007096626513, 'say')","(0.012421638836316458, 'game')","(0.011681980787907165, 'read')","(0.011139278673927501, 'hope')","(0.009447961272110748, 'book')"
3
"(0.11269198575842299, 'home')","(0.10302173476951625, 'stay')","(0.045326498620334714, 'work')","(0.037200231383623744, 'safe')","(0.03327623731274163, 'play')","(0.02208383109611798, 'say')","(0.0124315930106983, 'game')","(0.01131192541963759, 'read')","(0.011220452730317373, 'hope')","(0.008948589828815062, 'amp')"
4
"(0.11720999363784433, 'home')","(0.09976699511137009, 'stay')","(0.04489004356756193, 'work')","(0.03497051761194828, 'safe')","(0.03370159081487853, 'play')","(0.024646798011895923, 'say')","(0.01270418341342678, 'game')","(0.011264920927961749, 'read')","(0.01083607638875816, 'hope')","(0.009906298509707822, 'forever')"
5
"(0.12593973530199748, 'home')","(0.10137604549467967, 'stay')","(0.04393989293132345, 'work')","(0.032566006403545754, 'safe')","(0.031622228771940895, 'play')","(0.027053833479874095, 'say')","(0.014420355957578077, 'forever')","(0.012861845724098478, 'game')","(0.011207844839782552, 'read')","(0.010045427049256712, 'hope')"
6
"(0.13980964657936945, 'home')","(0.11355347041548741, 'stay')","(0.04058459272275767, 'work')","(0.031126894942026497, 'safe')","(0.02877133436282793, 'play')","(0.028159619383562474, 'say')","(0.024872792196091884, 'forever')","(0.012595931948272212, 'game')","(0.011225015747103982, 'read')","(0.010733490810766586, 'lockdown')"
7
"(0.15673933074123983, 'home')","(0.13130904047435465, 'stay')","(0.04429733317256805, 'forever')","(0.036430431153288166, 'work')","(0.028771722819860387, 'safe')","(0.027505397740012913, 'say')","(0.024993317826645066, 'play')","(0.012951817812467176, 'lockdown')","(0.012006817014956251, 'game')","(0.011059890567585294, 'read')"
8
"(0.17079162362810804, 'home')","(0.1470744409322115, 'stay')","(0.06987958354907754, 'forever')","(0.032916595456871374, 'work')","(0.02636031920421949, 'say')","(0.025916964043013312, 'safe')","(0.020718860620654166, 'play')","(0.01530443508073136, 'lockdown')","(0.012454886659511718, 'creative')","(0.01117874689744922, 'game')"
9
"(0.17957911237578658, 'home')","(0.15062339398361846, 'stay')","(0.07102321585747282, 'forever')","(0.03314163240990491, 'work')","(0.025725917187835987, 'say')","(0.025488465887821086, 'safe')","(0.020401933341348228, 'play')","(0.015194245396770905, 'lockdown')","(0.011692413813001849, 'creative')","(0.011303308437942656, 'game')"
8
0
"(0.1364505453324595, 'day')","(0.1032581035165114, 'today')","(0.0529057562257781, 'ago')","(0.05195454266810056, 'spread')","(0.045622722531034055, 'chastised_suggeste')","(0.016681473373220998, 'week')","(0.014937297921767494, 'long')","(0.012683993972613156, 'happy')","(0.010328452540378, 'get')","(0.009918573803225231, 'people')"
1
"(0.12987446407762945, 'day')","(0.10419237035833882, 'today')","(0.05483953657506119, 'ago')","(0.054214278993627754, 'spread')","(0.04667895054683239, 'chastised_suggeste')","(0.016761039800079914, 'week')","(0.014587128249378125, 'long')","(0.012498958859152885, 'happy')","(0.010941957705139813, 'get')","(0.008959730486498485, 'people')"
2
"(0.14279184544646933, 'day')","(0.0894958175420737, 'today')","(0.04331117490357606, 'spread')","(0.04271585343502885, 'ago')","(0.034443279320476916, 'chastised_suggeste')","(0.01869671781739549, 'week')","(0.015166019325372227, 'long')","(0.013153078539293463, 'happy')","(0.013111238783282023, 'get')","(0.01104794179941502, 'help')"
3
"(0.1548986198184985, 'day')","(0.06930084875648773, 'today')","(0.0303334313903104, 'spread')","(0.028656078507795134, 'ago')","(0.02145354957309014, 'chastised_suggeste')","(0.020295277958692615, 'week')","(0.015998931065985326, 'long')","(0.015363419308029569, 'get')","(0.015292134559703291, 'help')","(0.01440329985109055, 'happy')"
4
"(0.14887860159125524, 'day')","(0.05521606051583996, 'today')","(0.021651277255222482, 'help')","(0.021577464495331915, 'spread')","(0.02102484772618524, 'week')","(0.019590202632241475, 'ago')","(0.01758595631612298, 'get')","(0.0167589096464263, 'long')","(0.016732214107808823, 'send')","(0.015817159994187372, 'happy')"
5
"(0.14101639302359248, 'day')","(0.047395179265880646, 'today')","(0.02431630973252065, 'help')","(0.019995394100983513, 'get')","(0.01925998248057826, 'week')","(0.017812743782625724, 'send')","(0.017454487302246576, 'long')","(0.017387338449274068, 'happy')","(0.016557097806907298, 'spread')","(0.015443594964531052, 'bittersweet_poetry')"
6
"(0.14400714252317565, 'day')","(0.04622812723009671, 'today')","(0.022771568596019955, 'help')","(0.019801432625657978, 'get')","(0.01879418571832433, 'happy')","(0.018295382834554744, 'long')","(0.017229913034250675, 'send')","(0.016866420119074122, 'week')","(0.01418189592621912, 'bittersweet_poetry')","(0.01418189592621912, 'pa_xlvii')"
7
